"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"21254","106.743653","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2037, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21255","106.830633","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1899, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21256","106.830753","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1899, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"21257","106.831116","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1899, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"21258","106.845946","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2038, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"21259","106.846043","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2038, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"21260","106.846157","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2038, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"21284","106.933151","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21285","106.933252","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"21286","106.933519","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"21287","106.948338","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2039, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
